timestamp,x1,y1,tx1,ty1,action
8,3,0,6,3,l
9,3,0,6,3,r
10,3,0,6,3,d
11,3,0,6,3,r
12,3,0,6,3,r
13,3,0,6,3,u
14,3,0,6,3,r
0,3,0,6,4,r
1,3,0,6,4,r
2,3,0,6,4,d
3,3,0,6,4,u
4,3,0,6,4,r
5,3,0,6,4,d
6,3,0,6,4,r
7,3,0,6,4,r
8,3,0,6,4,r
9,3,0,6,4,r
10,3,0,6,4,d
11,3,0,6,4,r
12,3,0,6,4,d
13,3,0,6,4,r
14,3,0,6,4,d
0,3,0,6,5,l
1,3,0,6,5,d
2,3,0,6,5,r
3,3,0,6,5,d
4,3,0,6,5,d
5,3,0,6,5,d
6,3,0,6,5,d
7,3,0,6,5,u
8,3,0,6,5,r
9,3,0,6,5,l
10,3,0,6,5,r
11,3,0,6,5,r
12,3,0,6,5,r
13,3,0,6,5,d
14,3,0,6,5,r
0,3,0,6,6,d
1,3,0,6,6,r
2,3,0,6,6,r
3,3,0,6,6,r
4,3,0,6,6,u
5,3,0,6,6,r
6,3,0,6,6,d
7,3,0,6,6,r
8,3,0,6,6,r
9,3,0,6,6,d
10,3,0,6,6,r
11,3,0,6,6,r
12,3,0,6,6,l
13,3,0,6,6,d
14,3,0,6,6,r
0,3,0,6,7,l
1,3,0,6,7,d
2,3,0,6,7,u
3,3,0,6,7,u
4,3,0,6,7,r
5,3,0,6,7,d
6,3,0,6,7,d
7,3,0,6,7,r
8,3,0,6,7,d
9,3,0,6,7,r
10,3,0,6,7,d
11,3,0,6,7,d
12,3,0,6,7,r
13,3,0,6,7,d
14,3,0,6,7,d
0,3,0,7,0,d
1,3,0,7,0,r
2,3,0,7,0,r
3,3,0,7,0,r
4,3,0,7,0,r
5,3,0,7,0,r
6,3,0,7,0,r
7,3,0,7,0,r
8,3,0,7,0,r
9,3,0,7,0,r
10,3,0,7,0,u
11,3,0,7,0,r
12,3,0,7,0,d
13,3,0,7,0,r
14,3,0,7,0,r
0,3,0,7,1,d
1,3,0,7,1,r
2,3,0,7,1,r
3,3,0,7,1,u
4,3,0,7,1,l
5,3,0,7,1,r
6,3,0,7,1,d
7,3,0,7,1,l
8,3,0,7,1,l
9,3,0,7,1,r
10,3,0,7,1,d
11,3,0,7,1,r
12,3,0,7,1,d
13,3,0,7,1,r
14,3,0,7,1,r
0,3,0,7,2,d
1,3,0,7,2,r
2,3,0,7,2,r
3,3,0,7,2,d
4,3,0,7,2,d
5,3,0,7,2,d
6,3,0,7,2,d
7,3,0,7,2,d
8,3,0,7,2,u
9,3,0,7,2,r
10,3,0,7,2,d
11,3,0,7,2,d
12,3,0,7,2,d
13,3,0,7,2,r
14,3,0,7,2,r
0,3,0,7,3,d
1,3,0,7,3,r
2,3,0,7,3,l
3,3,0,7,3,d
4,3,0,7,3,r
5,3,0,7,3,d
6,3,0,7,3,r
7,3,0,7,3,d
8,3,0,7,3,d
9,3,0,7,3,r
10,3,0,7,3,d
11,3,0,7,3,r
12,3,0,7,3,d
13,3,0,7,3,d
14,3,0,7,3,d
0,3,0,7,4,d
1,3,0,7,4,r
2,3,0,7,4,r
3,3,0,7,4,r
4,3,0,7,4,r
5,3,0,7,4,r
6,3,0,7,4,d
7,3,0,7,4,l
8,3,0,7,4,r
9,3,0,7,4,d
10,3,0,7,4,r
11,3,0,7,4,d
12,3,0,7,4,d
13,3,0,7,4,d
14,3,0,7,4,r
0,3,0,7,5,d
1,3,0,7,5,r
2,3,0,7,5,d
3,3,0,7,5,r
4,3,0,7,5,d
5,3,0,7,5,r
6,3,0,7,5,r
7,3,0,7,5,r
8,3,0,7,5,r
9,3,0,7,5,r
10,3,0,7,5,d
11,3,0,7,5,d
12,3,0,7,5,d
13,3,0,7,5,r
14,3,0,7,5,d
0,3,0,7,6,d
1,3,0,7,6,r
2,3,0,7,6,l
3,3,0,7,6,r
4,3,0,7,6,r
5,3,0,7,6,d
6,3,0,7,6,d
7,3,0,7,6,d
8,3,0,7,6,r
9,3,0,7,6,r
10,3,0,7,6,l
11,3,0,7,6,r
12,3,0,7,6,d
13,3,0,7,6,d
14,3,0,7,6,d
0,3,0,7,7,r
1,3,0,7,7,d
2,3,0,7,7,d
3,3,0,7,7,r
4,3,0,7,7,r
5,3,0,7,7,d
6,3,0,7,7,u
7,3,0,7,7,d
8,3,0,7,7,l
9,3,0,7,7,d
10,3,0,7,7,r
11,3,0,7,7,d
12,3,0,7,7,d
13,3,0,7,7,r
14,3,0,7,7,d
0,3,1,0,0,u
1,3,1,0,0,u
2,3,1,0,0,l
3,3,1,0,0,r
4,3,1,0,0,l
5,3,1,0,0,u
6,3,1,0,0,u
7,3,1,0,0,l
8,3,1,0,0,u
9,3,1,0,0,d
10,3,1,0,0,d
11,3,1,0,0,r
12,3,1,0,0,u
13,3,1,0,0,u
14,3,1,0,0,u
0,3,1,0,1,u
1,3,1,0,1,l
2,3,1,0,1,l
3,3,1,0,1,l
4,3,1,0,1,l
5,3,1,0,1,l
6,3,1,0,1,d
7,3,1,0,1,l
8,3,1,0,1,l
9,3,1,0,1,l
10,3,1,0,1,l
11,3,1,0,1,u
12,3,1,0,1,l
13,3,1,0,1,d
14,3,1,0,1,l
0,3,1,0,2,d
1,3,1,0,2,l
2,3,1,0,2,d
3,3,1,0,2,l
4,3,1,0,2,r
5,3,1,0,2,d
6,3,1,0,2,d
7,3,1,0,2,d
8,3,1,0,2,d
9,3,1,0,2,l
10,3,1,0,2,d
11,3,1,0,2,l
12,3,1,0,2,d
13,3,1,0,2,l
14,3,1,0,2,l
0,3,1,0,3,d
1,3,1,0,3,d
2,3,1,0,3,d
3,3,1,0,3,l
4,3,1,0,3,d
5,3,1,0,3,l
6,3,1,0,3,d
7,3,1,0,3,l
8,3,1,0,3,r
9,3,1,0,3,l
10,3,1,0,3,d
11,3,1,0,3,l
12,3,1,0,3,d
13,3,1,0,3,l
14,3,1,0,3,r
0,3,1,0,4,d
1,3,1,0,4,d
2,3,1,0,4,u
3,3,1,0,4,d
4,3,1,0,4,d
5,3,1,0,4,r
6,3,1,0,4,d
7,3,1,0,4,l
8,3,1,0,4,d
9,3,1,0,4,u
10,3,1,0,4,l
11,3,1,0,4,l
12,3,1,0,4,d
13,3,1,0,4,l
14,3,1,0,4,r
0,3,1,0,5,l
1,3,1,0,5,l
2,3,1,0,5,d
3,3,1,0,5,l
4,3,1,0,5,u
5,3,1,0,5,d
6,3,1,0,5,d
7,3,1,0,5,l
8,3,1,0,5,l
9,3,1,0,5,l
10,3,1,0,5,d
11,3,1,0,5,d
12,3,1,0,5,l
13,3,1,0,5,d
14,3,1,0,5,l
0,3,1,0,6,l
1,3,1,0,6,l
2,3,1,0,6,l
3,3,1,0,6,d
4,3,1,0,6,l
5,3,1,0,6,l
6,3,1,0,6,d
7,3,1,0,6,d
8,3,1,0,6,d
9,3,1,0,6,d
10,3,1,0,6,d
11,3,1,0,6,l
12,3,1,0,6,d
13,3,1,0,6,d
14,3,1,0,6,d
0,3,1,0,7,r
1,3,1,0,7,l
2,3,1,0,7,l
3,3,1,0,7,l
4,3,1,0,7,l
5,3,1,0,7,d
6,3,1,0,7,d
7,3,1,0,7,l
8,3,1,0,7,d
9,3,1,0,7,d
10,3,1,0,7,u
11,3,1,0,7,d
12,3,1,0,7,d
13,3,1,0,7,l
14,3,1,0,7,d
0,3,1,1,0,u
1,3,1,1,0,l
2,3,1,1,0,l
3,3,1,1,0,u
4,3,1,1,0,l
5,3,1,1,0,u
6,3,1,1,0,u
7,3,1,1,0,l
8,3,1,1,0,u
9,3,1,1,0,u
10,3,1,1,0,r
11,3,1,1,0,l
12,3,1,1,0,l
13,3,1,1,0,u
14,3,1,1,0,r
0,3,1,1,1,l
1,3,1,1,1,d
2,3,1,1,1,l
3,3,1,1,1,l
4,3,1,1,1,l
5,3,1,1,1,l
6,3,1,1,1,l
7,3,1,1,1,l
8,3,1,1,1,u
9,3,1,1,1,l
10,3,1,1,1,u
11,3,1,1,1,l
12,3,1,1,1,l
13,3,1,1,1,l
14,3,1,1,1,l
0,3,1,1,2,d
1,3,1,1,2,r
2,3,1,1,2,l
3,3,1,1,2,d
4,3,1,1,2,d
5,3,1,1,2,l
6,3,1,1,2,l
7,3,1,1,2,d
8,3,1,1,2,r
9,3,1,1,2,l
10,3,1,1,2,l
11,3,1,1,2,d
12,3,1,1,2,l
13,3,1,1,2,u
14,3,1,1,2,r
0,3,1,1,3,d
1,3,1,1,3,d
2,3,1,1,3,d
3,3,1,1,3,l
4,3,1,1,3,l
5,3,1,1,3,l
6,3,1,1,3,d
7,3,1,1,3,l
8,3,1,1,3,l
9,3,1,1,3,d
10,3,1,1,3,d
11,3,1,1,3,r
12,3,1,1,3,d
13,3,1,1,3,l
14,3,1,1,3,u
0,3,1,1,4,r
1,3,1,1,4,d
2,3,1,1,4,l
3,3,1,1,4,u
4,3,1,1,4,r
5,3,1,1,4,u
6,3,1,1,4,d
7,3,1,1,4,u
8,3,1,1,4,d
9,3,1,1,4,l
10,3,1,1,4,d
11,3,1,1,4,d
12,3,1,1,4,d
13,3,1,1,4,u
14,3,1,1,4,l
0,3,1,1,5,l
1,3,1,1,5,l
2,3,1,1,5,l
3,3,1,1,5,d
4,3,1,1,5,u
5,3,1,1,5,r
6,3,1,1,5,d
7,3,1,1,5,l
8,3,1,1,5,l
9,3,1,1,5,u
10,3,1,1,5,u
11,3,1,1,5,d
12,3,1,1,5,d
13,3,1,1,5,l
14,3,1,1,5,l
0,3,1,1,6,l
1,3,1,1,6,u
2,3,1,1,6,l
3,3,1,1,6,l
4,3,1,1,6,l
5,3,1,1,6,l
6,3,1,1,6,d
7,3,1,1,6,l
8,3,1,1,6,r
9,3,1,1,6,d
10,3,1,1,6,r
11,3,1,1,6,l
12,3,1,1,6,d
13,3,1,1,6,l
14,3,1,1,6,d
0,3,1,1,7,l
1,3,1,1,7,d
2,3,1,1,7,l
3,3,1,1,7,l
4,3,1,1,7,d
5,3,1,1,7,l
6,3,1,1,7,d
7,3,1,1,7,d
8,3,1,1,7,l
9,3,1,1,7,u
10,3,1,1,7,d
11,3,1,1,7,d
12,3,1,1,7,u
13,3,1,1,7,d
14,3,1,1,7,d
0,3,1,2,0,l
1,3,1,2,0,d
2,3,1,2,0,u
3,3,1,2,0,l
4,3,1,2,0,l
5,3,1,2,0,u
6,3,1,2,0,l
7,3,1,2,0,l
8,3,1,2,0,l
9,3,1,2,0,u
10,3,1,2,0,u
11,3,1,2,0,l
12,3,1,2,0,l
13,3,1,2,0,u
14,3,1,2,0,d
0,3,1,2,1,l
1,3,1,2,1,l
2,3,1,2,1,u
3,3,1,2,1,d
4,3,1,2,1,u
5,3,1,2,1,u
6,3,1,2,1,l
7,3,1,2,1,l
8,3,1,2,1,d
9,3,1,2,1,l
10,3,1,2,1,l
11,3,1,2,1,l
12,3,1,2,1,l
13,3,1,2,1,l
14,3,1,2,1,l
0,3,1,2,2,u
1,3,1,2,2,l
2,3,1,2,2,u
3,3,1,2,2,l
4,3,1,2,2,r
5,3,1,2,2,d
6,3,1,2,2,d
7,3,1,2,2,d
8,3,1,2,2,d
9,3,1,2,2,l
10,3,1,2,2,u
11,3,1,2,2,d
12,3,1,2,2,d
13,3,1,2,2,l
14,3,1,2,2,d
0,3,1,2,3,d
1,3,1,2,3,l
2,3,1,2,3,d
3,3,1,2,3,r
4,3,1,2,3,l
5,3,1,2,3,u
6,3,1,2,3,l
7,3,1,2,3,d
8,3,1,2,3,r
9,3,1,2,3,l
10,3,1,2,3,l
11,3,1,2,3,l
12,3,1,2,3,d
13,3,1,2,3,r
14,3,1,2,3,l
0,3,1,2,4,d
1,3,1,2,4,d
2,3,1,2,4,r
3,3,1,2,4,l
4,3,1,2,4,u
5,3,1,2,4,l
6,3,1,2,4,l
7,3,1,2,4,d
8,3,1,2,4,d
9,3,1,2,4,d
10,3,1,2,4,d
11,3,1,2,4,d
12,3,1,2,4,d
13,3,1,2,4,l
14,3,1,2,4,l
0,3,1,2,5,r
1,3,1,2,5,d
2,3,1,2,5,l
3,3,1,2,5,l
4,3,1,2,5,l
5,3,1,2,5,l
6,3,1,2,5,l
7,3,1,2,5,l
8,3,1,2,5,l
9,3,1,2,5,d
10,3,1,2,5,u
11,3,1,2,5,d
12,3,1,2,5,u
13,3,1,2,5,l
14,3,1,2,5,l
0,3,1,2,6,d
1,3,1,2,6,d
2,3,1,2,6,l
3,3,1,2,6,d
4,3,1,2,6,d
5,3,1,2,6,d
6,3,1,2,6,l
7,3,1,2,6,u
8,3,1,2,6,d
9,3,1,2,6,d
10,3,1,2,6,l
11,3,1,2,6,l
12,3,1,2,6,d
13,3,1,2,6,l
14,3,1,2,6,l
0,3,1,2,7,d
1,3,1,2,7,d
2,3,1,2,7,l
3,3,1,2,7,u
4,3,1,2,7,d
5,3,1,2,7,l
6,3,1,2,7,l
7,3,1,2,7,l
8,3,1,2,7,l
9,3,1,2,7,d
10,3,1,2,7,l
11,3,1,2,7,d
12,3,1,2,7,l
13,3,1,2,7,l
14,3,1,2,7,l
0,3,1,3,0,u
1,3,1,3,0,l
2,3,1,3,0,u
3,3,1,3,0,r
4,3,1,3,0,u
5,3,1,3,0,u
6,3,1,3,0,l
7,3,1,3,0,u
8,3,1,3,0,u
9,3,1,3,0,u
10,3,1,3,0,u
11,3,1,3,0,l
12,3,1,3,0,u
13,3,1,3,0,u
14,3,1,3,0,u
0,3,1,3,1,s
1,3,1,3,1,r
2,3,1,3,1,d
3,3,1,3,1,s
4,3,1,3,1,s
5,3,1,3,1,u
6,3,1,3,1,s
7,3,1,3,1,s
8,3,1,3,1,s
9,3,1,3,1,l
10,3,1,3,1,r
11,3,1,3,1,u
12,3,1,3,1,s
13,3,1,3,1,d
14,3,1,3,1,d
0,3,1,3,2,d
1,3,1,3,2,l
2,3,1,3,2,d
3,3,1,3,2,d
4,3,1,3,2,d
5,3,1,3,2,l
6,3,1,3,2,d
7,3,1,3,2,d
8,3,1,3,2,d
9,3,1,3,2,d
10,3,1,3,2,r
11,3,1,3,2,d
12,3,1,3,2,d
13,3,1,3,2,l
14,3,1,3,2,r
0,3,1,3,3,d
1,3,1,3,3,d
2,3,1,3,3,d
3,3,1,3,3,d
4,3,1,3,3,d
5,3,1,3,3,d
6,3,1,3,3,d
7,3,1,3,3,r
8,3,1,3,3,d
9,3,1,3,3,d
10,3,1,3,3,d
11,3,1,3,3,r
12,3,1,3,3,d
13,3,1,3,3,d
14,3,1,3,3,d
0,3,1,3,4,d
1,3,1,3,4,l
2,3,1,3,4,r
3,3,1,3,4,d
4,3,1,3,4,d
5,3,1,3,4,d
6,3,1,3,4,d
7,3,1,3,4,d
8,3,1,3,4,d
9,3,1,3,4,d
10,3,1,3,4,r
11,3,1,3,4,d
12,3,1,3,4,d
13,3,1,3,4,d
14,3,1,3,4,d
0,3,1,3,5,d
1,3,1,3,5,d
2,3,1,3,5,r
3,3,1,3,5,d
4,3,1,3,5,d
5,3,1,3,5,d
6,3,1,3,5,d
7,3,1,3,5,d
8,3,1,3,5,r
9,3,1,3,5,d
10,3,1,3,5,l
11,3,1,3,5,d
12,3,1,3,5,d
13,3,1,3,5,l
14,3,1,3,5,l
0,3,1,3,6,d
1,3,1,3,6,l
2,3,1,3,6,d
3,3,1,3,6,d
4,3,1,3,6,l
5,3,1,3,6,d
6,3,1,3,6,r
7,3,1,3,6,r
8,3,1,3,6,d
9,3,1,3,6,d
10,3,1,3,6,l
11,3,1,3,6,d
12,3,1,3,6,d
13,3,1,3,6,d
14,3,1,3,6,d
0,3,1,3,7,l
1,3,1,3,7,d
2,3,1,3,7,d
3,3,1,3,7,d
4,3,1,3,7,d
5,3,1,3,7,d
6,3,1,3,7,d
7,3,1,3,7,d
8,3,1,3,7,d
9,3,1,3,7,d
10,3,1,3,7,d
11,3,1,3,7,d
12,3,1,3,7,d
13,3,1,3,7,d
14,3,1,3,7,r
0,3,1,4,0,r
1,3,1,4,0,u
2,3,1,4,0,u
3,3,1,4,0,r
4,3,1,4,0,r
5,3,1,4,0,u
6,3,1,4,0,r
7,3,1,4,0,u
8,3,1,4,0,d
9,3,1,4,0,u
10,3,1,4,0,r
11,3,1,4,0,r
12,3,1,4,0,r
13,3,1,4,0,u
14,3,1,4,0,d
0,3,1,4,1,r
1,3,1,4,1,r
2,3,1,4,1,r
3,3,1,4,1,u
4,3,1,4,1,r
5,3,1,4,1,r
6,3,1,4,1,r
7,3,1,4,1,u
8,3,1,4,1,r
9,3,1,4,1,r
10,3,1,4,1,r
11,3,1,4,1,r
12,3,1,4,1,r
13,3,1,4,1,u
14,3,1,4,1,r
0,3,1,4,2,d
1,3,1,4,2,d
2,3,1,4,2,r
3,3,1,4,2,r
4,3,1,4,2,d
5,3,1,4,2,r
6,3,1,4,2,r
7,3,1,4,2,r
8,3,1,4,2,d
9,3,1,4,2,d
10,3,1,4,2,r
11,3,1,4,2,d
12,3,1,4,2,d
13,3,1,4,2,d
14,3,1,4,2,r
0,3,1,4,3,d
1,3,1,4,3,r
2,3,1,4,3,d
3,3,1,4,3,r
4,3,1,4,3,d
5,3,1,4,3,u
6,3,1,4,3,d
7,3,1,4,3,d
8,3,1,4,3,d
9,3,1,4,3,r
10,3,1,4,3,u
11,3,1,4,3,r
12,3,1,4,3,d
13,3,1,4,3,u
14,3,1,4,3,r
0,3,1,4,4,r
1,3,1,4,4,r
2,3,1,4,4,r
3,3,1,4,4,d
4,3,1,4,4,u
5,3,1,4,4,r
6,3,1,4,4,d
7,3,1,4,4,l
8,3,1,4,4,d
9,3,1,4,4,r
10,3,1,4,4,r
11,3,1,4,4,d
12,3,1,4,4,u
13,3,1,4,4,r
14,3,1,4,4,d
0,3,1,4,5,r
1,3,1,4,5,d
2,3,1,4,5,r
3,3,1,4,5,d
4,3,1,4,5,r
5,3,1,4,5,r
6,3,1,4,5,d
7,3,1,4,5,u
8,3,1,4,5,r
9,3,1,4,5,r
10,3,1,4,5,r
11,3,1,4,5,d
12,3,1,4,5,r
13,3,1,4,5,r
14,3,1,4,5,d
0,3,1,4,6,u
1,3,1,4,6,r
2,3,1,4,6,d
3,3,1,4,6,d
4,3,1,4,6,r
5,3,1,4,6,d
6,3,1,4,6,r
7,3,1,4,6,r
8,3,1,4,6,r
9,3,1,4,6,r
10,3,1,4,6,d
11,3,1,4,6,d
12,3,1,4,6,r
13,3,1,4,6,r
14,3,1,4,6,d
0,3,1,4,7,r
1,3,1,4,7,d
2,3,1,4,7,d
3,3,1,4,7,d
4,3,1,4,7,r
5,3,1,4,7,d
6,3,1,4,7,d
7,3,1,4,7,r
8,3,1,4,7,d
9,3,1,4,7,l
10,3,1,4,7,d
11,3,1,4,7,u
12,3,1,4,7,r
13,3,1,4,7,d
14,3,1,4,7,r
0,3,1,5,0,u
1,3,1,5,0,d
2,3,1,5,0,r
3,3,1,5,0,r
4,3,1,5,0,u
5,3,1,5,0,u
6,3,1,5,0,u
7,3,1,5,0,r
8,3,1,5,0,r
9,3,1,5,0,r
10,3,1,5,0,u
11,3,1,5,0,u
12,3,1,5,0,u
13,3,1,5,0,u
14,3,1,5,0,r
0,3,1,5,1,r
1,3,1,5,1,r
2,3,1,5,1,r
3,3,1,5,1,r
4,3,1,5,1,u
5,3,1,5,1,r
6,3,1,5,1,u
7,3,1,5,1,r
8,3,1,5,1,r
9,3,1,5,1,u
10,3,1,5,1,u
11,3,1,5,1,r
12,3,1,5,1,r
13,3,1,5,1,r
14,3,1,5,1,u
0,3,1,5,2,d
1,3,1,5,2,u
2,3,1,5,2,d
3,3,1,5,2,r
4,3,1,5,2,r
5,3,1,5,2,d
6,3,1,5,2,d
7,3,1,5,2,d
8,3,1,5,2,r
9,3,1,5,2,d
10,3,1,5,2,u
11,3,1,5,2,u
12,3,1,5,2,d
13,3,1,5,2,l
14,3,1,5,2,u
0,3,1,5,3,l
1,3,1,5,3,d
2,3,1,5,3,r
3,3,1,5,3,d
4,3,1,5,3,l
5,3,1,5,3,d
6,3,1,5,3,d
7,3,1,5,3,r
8,3,1,5,3,d
9,3,1,5,3,r
10,3,1,5,3,r
11,3,1,5,3,d
12,3,1,5,3,r
13,3,1,5,3,r
14,3,1,5,3,r
0,3,1,5,4,d
1,3,1,5,4,d
2,3,1,5,4,r
3,3,1,5,4,d
4,3,1,5,4,d
5,3,1,5,4,l
6,3,1,5,4,d
7,3,1,5,4,d
8,3,1,5,4,d
9,3,1,5,4,d
10,3,1,5,4,d
11,3,1,5,4,d
12,3,1,5,4,r
13,3,1,5,4,r
14,3,1,5,4,r
0,3,1,5,5,r
1,3,1,5,5,l
2,3,1,5,5,d
3,3,1,5,5,d
4,3,1,5,5,u
5,3,1,5,5,l
6,3,1,5,5,d
7,3,1,5,5,d
8,3,1,5,5,d
9,3,1,5,5,d
10,3,1,5,5,u
11,3,1,5,5,d
12,3,1,5,5,d
13,3,1,5,5,r
14,3,1,5,5,d
0,3,1,5,6,r
1,3,1,5,6,d
2,3,1,5,6,d
3,3,1,5,6,d
4,3,1,5,6,l
5,3,1,5,6,l
6,3,1,5,6,d
7,3,1,5,6,d
8,3,1,5,6,d
9,3,1,5,6,r
10,3,1,5,6,r
11,3,1,5,6,d
12,3,1,5,6,d
13,3,1,5,6,d
14,3,1,5,6,r
0,3,1,5,7,d
1,3,1,5,7,d
2,3,1,5,7,u
3,3,1,5,7,d
4,3,1,5,7,u
5,3,1,5,7,d
6,3,1,5,7,r
7,3,1,5,7,d
8,3,1,5,7,r
9,3,1,5,7,d
10,3,1,5,7,l
11,3,1,5,7,r
12,3,1,5,7,d
13,3,1,5,7,l
14,3,1,5,7,d
0,3,1,6,0,u
1,3,1,6,0,l
2,3,1,6,0,r
3,3,1,6,0,u
4,3,1,6,0,u
5,3,1,6,0,u
6,3,1,6,0,u
7,3,1,6,0,u
8,3,1,6,0,l
9,3,1,6,0,u
10,3,1,6,0,r
11,3,1,6,0,l
12,3,1,6,0,l
13,3,1,6,0,r
14,3,1,6,0,u
0,3,1,6,1,r
1,3,1,6,1,r
2,3,1,6,1,d
3,3,1,6,1,d
4,3,1,6,1,r
5,3,1,6,1,r
6,3,1,6,1,r
7,3,1,6,1,r
8,3,1,6,1,u
9,3,1,6,1,d
10,3,1,6,1,u
11,3,1,6,1,r
12,3,1,6,1,r
13,3,1,6,1,r
14,3,1,6,1,r
0,3,1,6,2,l
1,3,1,6,2,r
2,3,1,6,2,d
3,3,1,6,2,u
4,3,1,6,2,l
5,3,1,6,2,d
6,3,1,6,2,r
7,3,1,6,2,r
8,3,1,6,2,r
9,3,1,6,2,r
10,3,1,6,2,u
11,3,1,6,2,r
12,3,1,6,2,r
13,3,1,6,2,r
14,3,1,6,2,r
0,3,1,6,3,d
1,3,1,6,3,d
2,3,1,6,3,l
3,3,1,6,3,r
4,3,1,6,3,d
5,3,1,6,3,d
6,3,1,6,3,r
7,3,1,6,3,r
8,3,1,6,3,r
9,3,1,6,3,d
10,3,1,6,3,r
11,3,1,6,3,d
12,3,1,6,3,u
13,3,1,6,3,r
14,3,1,6,3,r
0,3,1,6,4,d
1,3,1,6,4,d
2,3,1,6,4,d
3,3,1,6,4,r
4,3,1,6,4,u
5,3,1,6,4,d
6,3,1,6,4,r
7,3,1,6,4,d
8,3,1,6,4,l
9,3,1,6,4,l
10,3,1,6,4,r
11,3,1,6,4,d
12,3,1,6,4,r
13,3,1,6,4,d
14,3,1,6,4,l
0,3,1,6,5,u
1,3,1,6,5,r
2,3,1,6,5,r
3,3,1,6,5,d
4,3,1,6,5,r
5,3,1,6,5,r
6,3,1,6,5,u
7,3,1,6,5,d
8,3,1,6,5,d
9,3,1,6,5,r
10,3,1,6,5,r
11,3,1,6,5,r
12,3,1,6,5,d
13,3,1,6,5,d
14,3,1,6,5,d
0,3,1,6,6,r
1,3,1,6,6,d
2,3,1,6,6,d
3,3,1,6,6,d
4,3,1,6,6,u
5,3,1,6,6,r
6,3,1,6,6,r
7,3,1,6,6,r
8,3,1,6,6,d
9,3,1,6,6,r
10,3,1,6,6,r
11,3,1,6,6,d
12,3,1,6,6,r
13,3,1,6,6,r
14,3,1,6,6,d
0,3,1,6,7,r
1,3,1,6,7,r
2,3,1,6,7,d
3,3,1,6,7,r
4,3,1,6,7,r
5,3,1,6,7,u
6,3,1,6,7,r
7,3,1,6,7,d
8,3,1,6,7,r
9,3,1,6,7,d
10,3,1,6,7,d
11,3,1,6,7,u
12,3,1,6,7,r
13,3,1,6,7,d
14,3,1,6,7,r
0,3,1,7,0,r
1,3,1,7,0,r
2,3,1,7,0,u
3,3,1,7,0,r
4,3,1,7,0,r
5,3,1,7,0,u
6,3,1,7,0,u
7,3,1,7,0,u
8,3,1,7,0,d
9,3,1,7,0,r
10,3,1,7,0,u
11,3,1,7,0,r
12,3,1,7,0,u
13,3,1,7,0,u
14,3,1,7,0,u
0,3,1,7,1,r
1,3,1,7,1,r
2,3,1,7,1,r
3,3,1,7,1,r
4,3,1,7,1,u
5,3,1,7,1,u
6,3,1,7,1,r
7,3,1,7,1,r
8,3,1,7,1,r
9,3,1,7,1,r
10,3,1,7,1,r
11,3,1,7,1,r
12,3,1,7,1,u
13,3,1,7,1,r
14,3,1,7,1,r
0,3,1,7,2,d
1,3,1,7,2,r
2,3,1,7,2,l
3,3,1,7,2,u
4,3,1,7,2,u
5,3,1,7,2,d
6,3,1,7,2,r
7,3,1,7,2,d
8,3,1,7,2,r
9,3,1,7,2,u
10,3,1,7,2,d
11,3,1,7,2,d
12,3,1,7,2,r
13,3,1,7,2,d
14,3,1,7,2,d
0,3,1,7,3,r
1,3,1,7,3,r
2,3,1,7,3,r
3,3,1,7,3,d
4,3,1,7,3,l
5,3,1,7,3,d
6,3,1,7,3,d
7,3,1,7,3,r
8,3,1,7,3,d
9,3,1,7,3,d
10,3,1,7,3,d
11,3,1,7,3,d
12,3,1,7,3,d
13,3,1,7,3,l
14,3,1,7,3,r
0,3,1,7,4,d
1,3,1,7,4,r
2,3,1,7,4,u
3,3,1,7,4,d
4,3,1,7,4,d
5,3,1,7,4,r
6,3,1,7,4,r
7,3,1,7,4,r
8,3,1,7,4,d
9,3,1,7,4,r
10,3,1,7,4,r
11,3,1,7,4,r
12,3,1,7,4,r
13,3,1,7,4,d
14,3,1,7,4,d
0,3,1,7,5,r
1,3,1,7,5,u
2,3,1,7,5,r
3,3,1,7,5,r
4,3,1,7,5,r
5,3,1,7,5,r
6,3,1,7,5,d
7,3,1,7,5,r
8,3,1,7,5,r
9,3,1,7,5,d
10,3,1,7,5,d
11,3,1,7,5,d
12,3,1,7,5,r
13,3,1,7,5,u
14,3,1,7,5,d
0,3,1,7,6,d
1,3,1,7,6,r
2,3,1,7,6,r
3,3,1,7,6,d
4,3,1,7,6,d
5,3,1,7,6,r
6,3,1,7,6,r
7,3,1,7,6,d
8,3,1,7,6,l
9,3,1,7,6,r
10,3,1,7,6,d
11,3,1,7,6,r
12,3,1,7,6,d
13,3,1,7,6,r
14,3,1,7,6,d
0,3,1,7,7,d
1,3,1,7,7,d
2,3,1,7,7,r
3,3,1,7,7,d
4,3,1,7,7,r
5,3,1,7,7,r
6,3,1,7,7,r
7,3,1,7,7,d
8,3,1,7,7,d
9,3,1,7,7,d
10,3,1,7,7,d
11,3,1,7,7,d
12,3,1,7,7,r
13,3,1,7,7,d
14,3,1,7,7,d
0,3,2,0,0,l
1,3,2,0,0,l
2,3,2,0,0,l
3,3,2,0,0,u
4,3,2,0,0,l
5,3,2,0,0,u
6,3,2,0,0,l
7,3,2,0,0,u
8,3,2,0,0,u
9,3,2,0,0,u
10,3,2,0,0,r
11,3,2,0,0,r
12,3,2,0,0,l
13,3,2,0,0,l
14,3,2,0,0,u
0,3,2,0,1,u
1,3,2,0,1,u
